"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"565","@WABetaInfo My issue is little bit different i got some deleted chat contacts added to my chat list which i have ne<U+2026> https://t.co/uxaftdgmiV",FALSE,0,"WABetaInfo",2019-01-16 02:40:38,TRUE,"1083466478760931329","1085366184717897729","4765005804","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kuldeep546",0,FALSE,FALSE,NA,NA
"566","@WhatsApp my all old chat thread has been deleted with in span of 5-6 hrs, I'm checking my phone now after 5 hrs. T<U+2026> https://t.co/j979ygLtr3",FALSE,0,"WhatsApp",2019-01-16 02:32:52,TRUE,NA,"1085364229706780673","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ankushkgarg",0,FALSE,FALSE,NA,NA
"567","@WhatsApp my account was removed from all the group automatically. Is that because my account was inactive for 2 months??",FALSE,0,"WhatsApp",2019-01-16 02:16:37,FALSE,NA,"1085360143146004480","40148479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Ashu46114651",0,FALSE,FALSE,NA,NA
"568","Traffic congestion in Jakarta today made me wandering to ""places"" I shouldn't be, which include recorded @WhatsApp<U+2026> https://t.co/G4nWYE9UBW",FALSE,1,NA,2019-01-16 02:14:13,TRUE,NA,"1085359539480780800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mark_op",2,FALSE,FALSE,NA,NA
"569","RT @Miamicom: .@Whatsapp scammer tries to pass himself off as @Univision star @tonydandrades and hit up celebrities for money. The FBI is n<U+2026>",FALSE,0,NA,2019-01-16 01:42:28,FALSE,NA,"1085351549142999040",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LebronErika",3,TRUE,FALSE,NA,NA
"570","Hey @WhatsApp, love being able to read and send messages from my computer, but don't understand why I need to be no<U+2026> https://t.co/cg8mLCPHl0",FALSE,0,NA,2019-01-16 01:37:24,TRUE,NA,"1085350273588039680",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kennylandes",0,FALSE,FALSE,NA,NA
"571","Dear industry: Stop calling all @facebook + @WhatsApp + @instagram backend errors BUGS. They are more than bugs, th<U+2026> https://t.co/DMRnX86ZWM",FALSE,0,NA,2019-01-16 01:18:33,TRUE,NA,"1085345529591201792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jteore",0,FALSE,FALSE,NA,NA
"572","PSA: Delete all you .@Facebook accounts (incl. .@Instagram, .@WhatsApp)

17 services selling fake followers or auto<U+2026> https://t.co/S3fEYleW9g",FALSE,0,NA,2019-01-16 01:15:05,TRUE,NA,"1085344657024929793",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","realworldrj",0,FALSE,FALSE,NA,NA
"573","@growler086 @RealSaavedra @Harry1T6 @Twitter and many of those big tech billionaires support @TheDemocrats include<U+2026> https://t.co/mUi7qABZgX",FALSE,1,"growler086",2019-01-16 01:06:08,TRUE,"1085308015534882816","1085342403018407936","1010484521186332672","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","realpaulincoln",0,FALSE,FALSE,NA,NA
"574","RT @Miamicom: .@Whatsapp scammer tries to pass himself off as @Univision star @tonydandrades and hit up celebrities for money. The FBI is n<U+2026>",FALSE,0,NA,2019-01-16 00:36:38,FALSE,NA,"1085334979591237632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tonydandrades",3,TRUE,FALSE,NA,NA
"575","Can this be true? I assumed this was common knowledge.

Half of the people who used @WhatsApp in the past six month<U+2026> https://t.co/bTT0a0h8me",FALSE,2,NA,2019-01-16 00:12:03,TRUE,NA,"1085328793601040392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","markrickaby",0,FALSE,FALSE,NA,NA
"576","@WABetaInfo Yes. Even after writing mails there is no support from WhatsApp support &amp; assumed am only facing this.<U+2026> https://t.co/UQTSAr9net",FALSE,0,"WABetaInfo",2019-01-16 00:07:12,TRUE,"1083466478760931329","1085327571967832064","4765005804","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mckmanikandan",0,FALSE,FALSE,NA,NA
"577","@WABetaInfo @WhatsApp @Android @GooglePlay

Am searching for any one with this kind a bug for last 4 months and her<U+2026> https://t.co/bMiDGMyLBj",FALSE,0,"WABetaInfo",2019-01-16 00:06:19,TRUE,"1083466478760931329","1085327352387653632","4765005804","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mckmanikandan",0,FALSE,FALSE,NA,NA
"578","@AppleSupport so what you guys gana do about this dude in Jordan <U+0001F1EF><U+0001F1F4> who stole a phone I ordered a year ago from acc<U+2026> https://t.co/xRzevMybTJ",FALSE,0,"AppleSupport",2019-01-15 23:39:36,TRUE,NA,"1085320626372599809","3309375033","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","P_FUNley",0,FALSE,FALSE,NA,NA
"579","@WhatsApp Assholes. I take the time to request a feature, and you are denying it for having a rooted device? Care t<U+2026> https://t.co/W9NHGoTMF9",FALSE,0,"WhatsApp",2019-01-15 23:27:54,TRUE,NA,"1085317682902163458","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MartijnSaly",0,FALSE,FALSE,NA,NA
"580","RT @sid_kamal: #Indian2 Fever in my @WhatsApp  Status is Unbelievable 

@shankarshanmugh + @ikamalhaasan The two Great Mind of Indian Cinem<U+2026>",FALSE,0,NA,2019-01-15 23:21:10,FALSE,NA,"1085315987027636226",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shattianathan1",30,TRUE,FALSE,NA,NA
"581","RT @blackburndarwen: Meet Cllr @jackiefloyd17 and Mumtaz! <U+0001F44B>

Jackie and Mumtaz are part of our #RedBagRevolution <U+0001F534> - an army of volunteers<U+2026>",FALSE,0,NA,2019-01-15 23:19:47,FALSE,NA,"1085315638397153281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jewellie13",3,TRUE,FALSE,NA,NA
"582","RT @endforcedarb: We ask companies to confirm / correct any info. @Airbnb @Amazon @AppleSupport @BuzzFeed @eBay @facebook @instagram @whats<U+2026>",FALSE,0,NA,2019-01-15 23:19:27,FALSE,NA,"1085315556771811328",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","mig30m6",26,TRUE,FALSE,NA,NA
"583","@WhatsApp 
My account has not been verified so far Business Whatsapp 4 month's old account
Not completed Verify yet<U+2026> https://t.co/1d6J2VQRRn",FALSE,0,"WhatsApp",2019-01-15 23:09:40,TRUE,NA,"1085313092483899392","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TauseefHayat5",0,FALSE,FALSE,NA,NA
"584","If there is one thing that today's digitally savvy customers value, it's speed and convenience. 

Rich-messaging ap<U+2026> https://t.co/QneLXbf9Fe",FALSE,0,NA,2019-01-15 23:00:07,TRUE,NA,"1085310689768558593",NA,"<a href=""https://www.spredfast.com"" rel=""nofollow"">Spredfast</a>","Nexmo",0,FALSE,FALSE,NA,NA
"585","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 22:49:55,FALSE,NA,"1085308122439266308",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","_Muskana",184,TRUE,FALSE,NA,NA
"586","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 22:23:01,FALSE,NA,"1085301355575631872",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","_tavo_much",184,TRUE,FALSE,NA,NA
"587","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 22:10:06,FALSE,NA,"1085298104042176513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","chirandu_gono",184,TRUE,FALSE,NA,NA
"588","@WhatsApp when are you releasing a native iPad/Tablet app? I love @WhatsApp and enjoy using at across my devices. U<U+2026> https://t.co/MIZqvwqA9P",FALSE,0,"WhatsApp",2019-01-15 22:01:01,TRUE,NA,"1085295818788110336","40148479","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bartcrum",0,FALSE,FALSE,NA,NA
"589",".@WhatsApp Has A Child Pornography Problem
#USA #chat #socialmedia #whatsapp @ncose #dirtydozen
https://t.co/EeR3YQZcfe",FALSE,0,NA,2019-01-15 22:00:15,FALSE,NA,"1085295625602850816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","lordadmira",0,FALSE,FALSE,NA,NA
"590","Create direct one-on-one interaction with your customers on @WhatsApp Business. See how Nexmo APIs make it easy.<U+2026> https://t.co/wtzYKRMjgv",FALSE,0,NA,2019-01-15 22:00:09,TRUE,NA,"1085295599036055552",NA,"<a href=""https://www.spredfast.com"" rel=""nofollow"">Spredfast</a>","Nexmo",0,FALSE,FALSE,NA,NA
"591","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 21:50:48,FALSE,NA,"1085293246090219522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MayihlomeBheki",184,TRUE,FALSE,NA,NA
"592","@MattBond21 @ryhanhassan @WhatsApp Yup, it's due to encryption: https://t.co/kICeXfCsiU. I'd argue explaining it in<U+2026> https://t.co/xO4IM2MxFQ",FALSE,1,"MattBond21",2019-01-15 21:36:19,TRUE,"1085276156008386560","1085289600073949184","55446763","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","tareqismail",0,FALSE,FALSE,NA,NA
"593","RT @endforcedarb: We ask companies to confirm / correct any info. @Airbnb @Amazon @AppleSupport @BuzzFeed @eBay @facebook @instagram @whats<U+2026>",FALSE,0,NA,2019-01-15 21:35:33,FALSE,NA,"1085289407207403522",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elizaesqui",26,TRUE,FALSE,NA,NA
"594","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 21:12:22,FALSE,NA,"1085283575371612160",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","arose28manu",184,TRUE,FALSE,NA,NA
"595","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 21:10:38,FALSE,NA,"1085283138237054980",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","CricZim",184,TRUE,FALSE,NA,NA
"596","thank you for making it easy @WhatsApp FT with my grandpa from Colombia <U+0001F64F><U+0001F3FC> https://t.co/rDXvw3hM80",FALSE,0,NA,2019-01-15 21:06:13,FALSE,NA,"1085282028730372097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","serg4mbk",0,FALSE,FALSE,NA,NA
"597","From the 1.5 billion users WhatsApp has, 130K user accounts were banned in the past 10 days... Read this news at:<U+2026> https://t.co/FYo3XOmDVM",FALSE,0,NA,2019-01-15 21:00:01,TRUE,NA,"1085280466419306497",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TheNewSpaces",0,FALSE,FALSE,NA,NA
"598","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 20:58:28,FALSE,NA,"1085280077170958336",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mpofunorman",184,TRUE,FALSE,NA,NA
"599","@WhatsApp please please please can you develop the technology that allows seamless transition from iOS to @Android",FALSE,0,"WhatsApp",2019-01-15 20:55:18,FALSE,NA,"1085279281813557250","40148479","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DebzFin",0,FALSE,FALSE,NA,NA
"600","@ryhanhassan @WhatsApp Probably a valid reason. Wouldn't hurt to add that as help copy.",FALSE,1,"ryhanhassan",2019-01-15 20:42:53,FALSE,"1085237275741450241","1085276156008386560","18344836","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MattBond21",0,FALSE,FALSE,NA,NA
"601","@wewals @WhatsApp <U+0001F937><U+200D><U+2642><U+FE0F> I'm just a person trying to send messages to friends",FALSE,0,"wewals",2019-01-15 20:41:44,FALSE,"1085209826509144064","1085275863892021256","8564592","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MattBond21",0,FALSE,FALSE,NA,NA
"602","@mansibodke41 @WhatsApp I know, I have not calm down <U+0001F629>",FALSE,0,"mansibodke41",2019-01-15 20:41:26,FALSE,"1085274329909284864","1085275792236560384","102016562","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","darnele91",0,FALSE,FALSE,NA,NA
"603","@darnele91 @WhatsApp the meltdown <U+0001F923>",FALSE,1,"darnele91",2019-01-15 20:35:38,FALSE,"1085233001854844928","1085274329909284864","133776774","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mansibodke41",0,FALSE,FALSE,NA,NA
"604","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 20:33:26,FALSE,NA,"1085273775371968519",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","chrisjan_botha",184,TRUE,FALSE,NA,NA
"605","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 20:33:11,FALSE,NA,"1085273714848088067",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kriswentzel9",184,TRUE,FALSE,NA,NA
"606","Pathway from undergrad, to travelling #phd, to freedom depicted in 6 years worth of @WhatsApp statuses https://t.co/xLPP9nsKRe",FALSE,2,NA,2019-01-15 20:26:49,FALSE,NA,"1085272110166171648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RantOni_RD",0,FALSE,FALSE,NA,NA
"607","@clegga6 @PiratesForum @michocoach @coach_rulani @FDavids10 @andrewsparkes1 @CoachDarian @fp_plaine @Stephane_Adams<U+2026> https://t.co/nFZTgfCj1P",FALSE,0,"clegga6",2019-01-15 20:20:43,TRUE,"1085208560953421825","1085270575436754944","1558556947","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","UMAR_FAROUK7",0,FALSE,FALSE,NA,NA
"608","RT @c_sgeorge: Top websites made using @reactjs: @facebook @Uber @Instagram @WhatsApp @khanacademy @Airbnb @Dropbox @Flipboard @netflix @Pa<U+2026>",FALSE,0,NA,2019-01-15 20:19:21,FALSE,NA,"1085270234599088128",NA,"<a href=""http://javascriptdigest.com"" rel=""nofollow"">javascriptdigest2</a>","javascriptd",1,TRUE,FALSE,NA,NA
"609","@WhatsApp What",FALSE,0,"WhatsApp",2019-01-15 20:13:43,FALSE,"365576571244912640","1085268815208886272","40148479","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","SilveR_7736",0,FALSE,FALSE,NA,NA
"610","Top websites made using @reactjs: @facebook @Uber @Instagram @WhatsApp @khanacademy @Airbnb @Dropbox @Flipboard<U+2026> https://t.co/32SaxJDC9Y",FALSE,2,NA,2019-01-15 20:10:11,TRUE,NA,"1085267927094444032",NA,"<a href=""http://viralcontenbee.com"" rel=""nofollow"">Viral Content Buzz</a>","c_sgeorge",1,FALSE,FALSE,NA,NA
"611","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 20:02:32,FALSE,NA,"1085265999350456322",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mare0107",184,TRUE,FALSE,NA,NA
"612","RT @Miamicom: .@Whatsapp scammer tries to pass himself off as @Univision star @tonydandrades and hit up celebrities for money. The FBI is n<U+2026>",FALSE,0,NA,2019-01-15 19:54:07,FALSE,NA,"1085263882862690306",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SussetCabrera",3,TRUE,FALSE,NA,NA
"613",".@Whatsapp scammer tries to pass himself off as @Univision star @tonydandrades and hit up celebrities for money. Th<U+2026> https://t.co/dBJuvYM0pZ",FALSE,6,NA,2019-01-15 19:50:23,TRUE,NA,"1085262943456055296",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Miamicom",3,FALSE,FALSE,NA,NA
"614","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 19:47:54,FALSE,NA,"1085262319528103937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","equilibriumone",184,TRUE,FALSE,NA,NA
"615","RT @endforcedarb: We ask companies to confirm / correct any info. @Airbnb @Amazon @AppleSupport @BuzzFeed @eBay @facebook @instagram @whats<U+2026>",FALSE,0,NA,2019-01-15 19:47:38,FALSE,NA,"1085262249449549826",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SophieGerrick",26,TRUE,FALSE,NA,NA
"616","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 19:19:08,FALSE,NA,"1085255078548783105",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SooleyBong",184,TRUE,FALSE,NA,NA
"617","@xander1213 @WhatsApp I felt this. I turned the notifications off and just do a daily follow up lol",FALSE,0,"xander1213",2019-01-15 19:12:54,FALSE,"1084946027155664897","1085253511120482304","32022081","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GoBlaneGo",0,FALSE,FALSE,NA,NA
"618","Top websites made using @reactjs: @facebook @Uber @Instagram @WhatsApp @khanacademy @Airbnb @Dropbox @Flipboard<U+2026> https://t.co/wRASS5sHaV",FALSE,1,NA,2019-01-15 19:10:10,TRUE,NA,"1085252822738890754",NA,"<a href=""http://viralcontenbee.com"" rel=""nofollow"">Viral Content Buzz</a>","Remi_Vladuceanu",0,FALSE,FALSE,NA,NA
"619","RT @thedigitaldiva: Well done @WhatsApp for keeping Kenya connected during this tragic time #Riversideattack I think I've received/sent ove<U+2026>",FALSE,0,NA,2019-01-15 19:03:38,FALSE,NA,"1085251177686560768",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mwiti_d",1,TRUE,FALSE,NA,NA
"620","Well done @WhatsApp for keeping Kenya connected during this tragic time #Riversideattack I think I've received/sent<U+2026> https://t.co/sdDNkPBRNh",FALSE,3,NA,2019-01-15 19:02:43,TRUE,NA,"1085250945565495296",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","thedigitaldiva",1,FALSE,FALSE,NA,NA
"621","@nprscottsimon @WhatsApp @Lin_Manuel (Eye roll) Oh Dad",FALSE,0,"nprscottsimon",2019-01-15 19:00:51,FALSE,"1084136474306588678","1085250477309145088","20245775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jmarantos",0,FALSE,FALSE,NA,NA
"622","@DavidColtart @Twitter @WhatsApp @facebook @UKinZimbabwe @euinzim @UKSimonT @burke_jason The gukurawundi mentality<U+2026> https://t.co/ivEpXpF3No",FALSE,0,"DavidColtart",2019-01-15 18:57:28,TRUE,"1085085263620198400","1085249624833748992","18060854","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","75dff0319bf44b7",0,FALSE,FALSE,NA,NA
"623","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 18:55:09,FALSE,NA,"1085249041724858370",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","critique_analys",184,TRUE,FALSE,NA,NA
"624","RT @sid_kamal: #Indian2 Fever in my @WhatsApp  Status is Unbelievable 

@shankarshanmugh + @ikamalhaasan The two Great Mind of Indian Cinem<U+2026>",FALSE,0,NA,2019-01-15 18:53:02,FALSE,NA,"1085248511199739904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","classytweeting",30,TRUE,FALSE,NA,NA
"625","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 18:50:17,FALSE,NA,"1085247817545859074",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MissTantaye",184,TRUE,FALSE,NA,NA
"626","RT @sid_kamal: #Indian2 Fever in my @WhatsApp  Status is Unbelievable 

@shankarshanmugh + @ikamalhaasan The two Great Mind of Indian Cinem<U+2026>",FALSE,0,NA,2019-01-15 18:47:23,FALSE,NA,"1085247087787286528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Gopi41432194",30,TRUE,FALSE,NA,NA
"627","RT @zapuusa: @DavidColtart @thuliw @Twitter @WhatsApp @facebook @UKinZimbabwe @euinzim @UKSimonT @burke_jason No amount of intimidation cha<U+2026>",FALSE,0,NA,2019-01-15 18:46:43,FALSE,NA,"1085246920300339203",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","washiej69",2,TRUE,FALSE,NA,NA
"628","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 18:46:38,FALSE,NA,"1085246900167720961",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sanyaz",184,TRUE,FALSE,NA,NA
"629","@WhatsApp @facebook how about  a Nairobi safe check. lots of worried people out there.",FALSE,1,"WhatsApp",2019-01-15 18:43:32,FALSE,NA,"1085246121549672449","40148479","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Peterkirechu",0,FALSE,FALSE,NA,NA
"630","If whatsapp account banned what shoud we do for unbanned
@WhatsApp",FALSE,1,NA,2019-01-15 18:41:35,FALSE,NA,"1085245629859856384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","QaiMush",0,FALSE,FALSE,NA,NA
"631","Top websites made using @reactjs: @facebook @Uber @Instagram @WhatsApp @khanacademy @Airbnb @Dropbox @Flipboard<U+2026> https://t.co/eVNyygSGOm",FALSE,0,NA,2019-01-15 18:40:08,TRUE,NA,"1085245264523341824",NA,"<a href=""http://viralcontenbee.com"" rel=""nofollow"">Viral Content Buzz</a>","colenikol",0,FALSE,FALSE,NA,NA
"632","RT @DavidColtart: It appears as if the Mnangagwa regime has shut down @Twitter @WhatsApp @facebook in #Zimbabwe this morning to stem the fl<U+2026>",FALSE,0,NA,2019-01-15 18:36:52,FALSE,NA,"1085244443719012353",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","janeyecook",184,TRUE,FALSE,NA,NA
"633","Invest in your future because the future truly belongs to those who believe in the beauty of their dreams..... Star<U+2026> https://t.co/N6FkQVfIcB",FALSE,1,NA,2019-01-15 18:36:47,TRUE,NA,"1085244422823002112",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Buzywallet",0,FALSE,FALSE,NA,NA
"634","RT @zarahgazobi: But why does WhatsApp have to reduce the quantity of pictures and videos @WhatsApp",FALSE,0,NA,2019-01-15 18:31:48,FALSE,NA,"1085243168436748290",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Itz_Shady",1,TRUE,FALSE,NA,NA
"635","Is $FB upcoming cryptocurrency for @WhatsApp going to kill $BTC and other old digital coins? #BTC $LTC $ETH $XRP #BITCOIN #crypto #facebook",FALSE,0,NA,2019-01-15 18:31:13,FALSE,NA,"1085243021220810753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","moncef_fahim",0,FALSE,FALSE,NA,NA
"636","RT @S3IDF: An interesting read about how @WhatsApp has given a new voice to farmers, chefs and home cooks in India by providing a platform<U+2026>",FALSE,0,NA,2019-01-15 18:29:55,FALSE,NA,"1085242694421618688",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","JiniMcClelland",1,TRUE,FALSE,NA,NA
"637","@ryhanhassan @MattBond21 @WhatsApp Umm I use it at the same time all the time. What am I missing?",FALSE,0,"ryhanhassan",2019-01-15 18:27:22,FALSE,"1085237275741450241","1085242049220276225","18344836","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sahilk",0,FALSE,FALSE,NA,NA
"638","@Google @WhatsApp 
STOP SABOTAGING MY WHATSAPP MESSAGES, YOU COMMUNISTS!!!",FALSE,0,"Google",2019-01-15 18:21:23,FALSE,NA,"1085240544278822912","20536157","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","KnightR24870645",0,FALSE,FALSE,NA,NA
"639","RT @sid_kamal: #Indian2 Fever in my @WhatsApp  Status is Unbelievable 

@shankarshanmugh + @ikamalhaasan The two Great Mind of Indian Cinem<U+2026>",FALSE,0,NA,2019-01-15 18:20:37,FALSE,NA,"1085240353676877824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mass_Maharaja",30,TRUE,FALSE,NA,NA
"640","Top websites made using @reactjs: @facebook @Uber @Instagram @WhatsApp @khanacademy @Airbnb @Dropbox @Flipboard<U+2026> https://t.co/1tQXOxb3LL",FALSE,0,NA,2019-01-15 18:20:07,TRUE,NA,"1085240226732216320",NA,"<a href=""http://viralcontenbee.com"" rel=""nofollow"">Viral Content Buzz</a>","RoryCollinsSEO",0,FALSE,FALSE,NA,NA
"641","RT @endforcedarb: We ask companies to confirm / correct any info. @Airbnb @Amazon @AppleSupport @BuzzFeed @eBay @facebook @instagram @whats<U+2026>",FALSE,0,NA,2019-01-15 18:14:32,FALSE,NA,"1085238820465979393",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","mutable_tuple",26,TRUE,FALSE,NA,NA
