"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","@osxg33kgirl @instagram I reported an account that had gore an dead dogs cuz it was randomly on explore an they sai<U+2026> https://t.co/RuV8BTy4Cp",FALSE,0,"osxg33kgirl",2019-01-17 18:48:05,TRUE,"1085900116752584704","1085972040325230597","21397626","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cherriesx",0,FALSE,FALSE,NA,NA
"2","@instagram over 1 gb? what the hell guys? this is why i deleted the @facebook app https://t.co/ngqLDLFTVa",FALSE,0,"instagram",2019-01-17 18:48:01,FALSE,NA,"1085972022457483264","180505807","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bigpoppapat",0,FALSE,FALSE,NA,NA
"3","@instagram make a nighttime mode for insta <U+0001F601><U+0001F601>",FALSE,0,"instagram",2019-01-17 18:47:35,FALSE,NA,"1085971913619443712","180505807","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dejjavvuu",0,FALSE,FALSE,NA,NA
"4","@Instagram give us a fucking nightmode u coward",FALSE,0,"instagram",2019-01-17 18:46:44,FALSE,NA,"1085971699697311744","180505807","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","nikkxie_",0,FALSE,FALSE,NA,NA
"5","Hey, @instagram 

When are you gonna get your shit together and fix your glitchy ass app?",FALSE,0,NA,2019-01-17 18:45:59,FALSE,NA,"1085971511121448960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","godlessantihero",0,FALSE,FALSE,NA,NA
"6","RT @pranjalidwived6: what's happening all the fan accounts of @zainimam01 and @rathoreAditi_ are being taken down by Instagram randomly...<U+2026>",FALSE,0,NA,2019-01-17 18:45:34,FALSE,NA,"1085971407089979392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","avneilicious",18,TRUE,FALSE,NA,NA
"7","@instagram I need to contact you regarding an error that occurred on my account. I received a warning about some po<U+2026> https://t.co/J2EiCVLpPr",FALSE,0,"instagram",2019-01-17 18:45:27,TRUE,NA,"1085971378233397248","180505807","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sailorchim",0,FALSE,FALSE,NA,NA
"8","RT @MrsRazorRuddock: <U+0001F430> I am new to <U+2066>@instagram<U+2069> follow me mrsrazorruddock <U+270C><U+0001F3FC><U+0001F495> https://t.co/BFRv6MCKlI",FALSE,0,NA,2019-01-17 18:45:20,FALSE,NA,"1085971349984739329",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TedMedhurst",1,TRUE,FALSE,NA,NA
"9","Hey it worked for @instagram, why not on Twitter too? https://t.co/bVrOwC27Mt",FALSE,1,NA,2019-01-17 18:45:04,FALSE,NA,"1085971281839673344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","suby15",0,FALSE,FALSE,NA,NA
"10","RT @GetInEarly: $FUSZ: Join the company with the most disruptive tech in years.some of the world's top corps already have. Uplist to NASDAQ<U+2026>",FALSE,0,NA,2019-01-17 18:45:01,FALSE,NA,"1085971270313959427",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christicash11",10,TRUE,FALSE,NA,NA
"11","RT @OrangeDiocese: Our Favorite Photos of 2018 series on @instagram is coming to a close. We'll continue posting our top images today and t<U+2026>",FALSE,0,NA,2019-01-17 18:44:55,FALSE,NA,"1085971243461836801",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuisBar15396108",1,TRUE,FALSE,NA,NA
"12","RT @gonzalezgabbiee: really..instagram deletes the kind supportive fan pages but keeps up the hatful ones? okay.. @instagram",FALSE,0,NA,2019-01-17 18:44:47,FALSE,NA,"1085971210142392321",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RiRi__g",778,TRUE,FALSE,NA,NA
"13","RT @EqualVoiceTO: There's no doubt social media has changed the way politicians campaign &amp; communicate w/ constituents. In preparation for<U+2026>",FALSE,0,NA,2019-01-17 18:44:44,FALSE,NA,"1085971195869028352",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hannahgeis3r",2,TRUE,FALSE,NA,NA
"14","RT @UMich: We're always so excited when celebrities visit campus.

It was a pleasure to see @Instagram's own #WorldRecordEgg scrambling aro<U+2026>",FALSE,0,NA,2019-01-17 18:44:15,FALSE,NA,"1085971074720894976",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","samkonchal",49,TRUE,FALSE,NA,NA
"15","RT @CityofSurrey: ICYMI: Follow along our @thecityofsurrey @instagram account this week as #mycityofsurrey ambassador, Ateeq, shares his fa<U+2026>",FALSE,0,NA,2019-01-17 18:44:07,FALSE,NA,"1085971044245143552",NA,"<a href=""https://www.facebook.com/ThisisSurreyBC/"" rel=""nofollow"">thisissurreybc</a>","ThisIsSurreyBC",1,TRUE,FALSE,NA,NA
"16","@SimGuruGrant I have seen, you blocked me on @instagram",FALSE,0,"SimGuruGrant",2019-01-17 18:43:53,FALSE,NA,"1085970983264100353","994637608692023296","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SimsWagreeks",0,FALSE,FALSE,NA,NA
"17","@KEEMSTAR We do need one @Twitter ! @instagram and @facebook have one!",FALSE,0,"KEEMSTAR",2019-01-17 18:43:42,FALSE,"1085647806029737986","1085970938737377280","872683897","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JShadowminer",0,FALSE,FALSE,NA,NA
"18","So instead of deleting accounts, @Instagram , WhY don't you just make an option for fan accounts (I mean like the one for business acc etc)",FALSE,0,NA,2019-01-17 18:43:33,FALSE,NA,"1085970898882945024",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","PamiGeorgieva",0,FALSE,FALSE,NA,NA
"19","@Dirtbag_5SOS_ @Ashton5SOS @awsten @shmandeluca @instagram i did ):",FALSE,0,"Dirtbag_5SOS_",2019-01-17 18:42:57,FALSE,"1085955431837638656","1085970749372780544","1064441350576373760","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BroadsideLuke",0,FALSE,FALSE,NA,NA
"20","@ArubaRed @CEOleeparsons @musicbizworld @Dittomusic @instagram @cdbaby Now it can be settled with tequila.",FALSE,0,"ArubaRed",2019-01-17 18:41:37,FALSE,"1085968939539140608","1085970412968730624","30495433","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kbreuner",0,FALSE,FALSE,NA,NA
"21","RT @annetteblair: #RT https://t.co/juF4UD4gH9 @nytimes @USATODAY ""Don't start reading @bedtime, you'll watch the sun rise."" Eloisa James @i<U+2026>",FALSE,0,NA,2019-01-17 18:41:37,FALSE,NA,"1085970411731472384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annetteblair",2,TRUE,FALSE,NA,NA
"22","RT @annetteblair: Ash needs the filthy consolation prize, so begins the shotgun wedding, the battle of the bath &amp; a honeymoon surprise that<U+2026>",FALSE,0,NA,2019-01-17 18:41:27,FALSE,NA,"1085970372883869696",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annetteblair",2,TRUE,FALSE,NA,NA
"23","@BroadsideLuke @Ashton5SOS @awsten @shmandeluca @instagram fuck instragram",FALSE,1,"BroadsideLuke",2019-01-17 18:41:27,FALSE,"1085942235265298434","1085970369880633344","2944849381","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","fadingoutfast",0,FALSE,FALSE,NA,NA
"24","@DShorb @instagram Yep, having this problem the past couple of days",FALSE,0,"DShorb",2019-01-17 18:41:15,FALSE,"1085932758159912960","1085970322614939648","534743200","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SoYeahSo",0,FALSE,FALSE,NA,NA
"25","RT @annetteblair: Ash needs the filthy consolation prize of a bride...  So begins the shotgun wedding, the battle of the bath...a honeymoon<U+2026>",FALSE,0,NA,2019-01-17 18:41:07,FALSE,NA,"1085970287752085505",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annetteblair",1,TRUE,FALSE,NA,NA
"26","@CEOleeparsons @ArubaRed @musicbizworld @Dittomusic @instagram @cdbaby @Jam883 Dang! I<U+2019>m gonna have to do some tequ<U+2026> https://t.co/xwEYEVZPs6",FALSE,1,"CEOleeparsons",2019-01-17 18:41:01,TRUE,"1085969783965843457","1085970262560890881","159534345","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kbreuner",0,FALSE,FALSE,NA,NA
"27","@KaleighNicksic @instagram @Twitter Yes <U+0001F602> I forgot about that",FALSE,1,"KaleighNicksic",2019-01-17 18:41:00,FALSE,"1085968829749047297","1085970257045422080","1066687670577967105","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MomO5Tiff",0,FALSE,FALSE,NA,NA
"28","RT @CIVLOfficial: #UPDATE: ALL MY SOCIAL MEDIA IS DISABLED &amp; LOCKED OUT. Trying to resolve this asap :( #Help by retweeting &amp; commenting on<U+2026>",FALSE,0,NA,2019-01-17 18:40:31,FALSE,NA,"1085970134743666688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","xosamryan",17,TRUE,FALSE,NA,NA
"29","RT @annetteblair: The Vicar and the Tart @Nook https://t.co/3ybFKSbiI7<U+00A0> @iBooks https://t.co/xNjRRmRZcy<U+00A0>    @Kindle https://t.co/AqbzgBS4gu<U+2026>",FALSE,0,NA,2019-01-17 18:40:17,FALSE,NA,"1085970077961338880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annetteblair",2,TRUE,FALSE,NA,NA
"30","RT @annetteblair: #RT @annetteblair Duke in coma, new nurse, next murder attempt soon. #Historical #Romance @Kindle https://t.co/ZT2Zt0Ubuz<U+2026>",FALSE,0,NA,2019-01-17 18:40:04,FALSE,NA,"1085970024609861632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annetteblair",2,TRUE,FALSE,NA,NA
"31","@MrsRazorRuddock @instagram done... follow back be nice lol",FALSE,0,"MrsRazorRuddock",2019-01-17 18:39:08,FALSE,"1085969130019270657","1085969788063674369","1058358865","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hodsos",0,FALSE,FALSE,NA,NA
"32","@ArubaRed @kbreuner @musicbizworld @Dittomusic @instagram @cdbaby Just so u know Kevin. I drank a bottle of tequila<U+2026> https://t.co/eZYZ92LEPa",FALSE,0,"ArubaRed",2019-01-17 18:39:07,TRUE,"1085968939539140608","1085969783965843457","30495433","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CEOleeparsons",0,FALSE,FALSE,NA,NA
"33","RT @OhStormi: I am calling every fanpage to retweet this tweet help support fanpages on Instagram who getting deleted for no reason. @insta<U+2026>",FALSE,0,NA,2019-01-17 18:39:05,FALSE,NA,"1085969773605933057",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","myangelsdash",76,TRUE,FALSE,NA,NA
"34","@instagram are you down?",FALSE,0,"instagram",2019-01-17 18:39:04,FALSE,NA,"1085969772481777665","180505807","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","samwakim",0,FALSE,FALSE,NA,NA
"35","RT @FormulaFotos: @FormulaFotos captured this shot of @PR1Motorsports doing its fast lap of @DISupdates during the #RoarBeforethe24 @IMSA @<U+2026>",FALSE,0,NA,2019-01-17 18:38:21,FALSE,NA,"1085969592428707841",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PR1Motorsports",0,TRUE,FALSE,NA,NA
"36","@MrsRazorRuddock @instagram Just followed you and my @ name is the same as this one on here<U+0001F499>",FALSE,0,"MrsRazorRuddock",2019-01-17 18:38:15,FALSE,"1085969130019270657","1085969567116132357","1058358865","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GarinCFC1905",0,FALSE,FALSE,NA,NA
"37","RT @lesteredxts: made out of pure anger towards @instagram https://t.co/HYY1GBB5GY",FALSE,0,NA,2019-01-17 18:38:07,FALSE,NA,"1085969533192597507",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LichesGetStichs",14,TRUE,FALSE,NA,NA
"38","RT @Daily_Marine: @instagram my account miss_marine_lorphelin with more than 10,000 subscribers was disabled by mistake following a report,<U+2026>",FALSE,0,NA,2019-01-17 18:37:26,FALSE,NA,"1085969361695883264",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Daily_Marine",1,TRUE,FALSE,NA,NA
"39","Think @instagram hasn't looked to fix this. The best tricks can be learnt from @css https://t.co/LLZE1JQDfS",FALSE,0,NA,2019-01-17 18:36:43,FALSE,NA,"1085969178253713408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","josenjoy",0,FALSE,FALSE,NA,NA
"40","@itsmegantaylor @instagram Yes and I can't even log in",FALSE,0,"itsmegantaylor",2019-01-17 18:36:40,FALSE,"1085967119689211904","1085969166740275200","22032300","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alexa_bliss_wwe",0,FALSE,FALSE,NA,NA
"41","RT @JCabansCloset: Well.. these Bitches got us...  my IG JCabansCloset created for @JessicaCaban got deleted...<U+0001F614><U+0001F62D><U+0001F92C><U+0001F624><U+0001F92F>

Hours and hours of wo<U+2026>",FALSE,0,NA,2019-01-17 18:36:38,FALSE,NA,"1085969157324189696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lorrain34100",2,TRUE,FALSE,NA,NA
"42","<U+0001F430> I am new to <U+2066>@instagram<U+2069> follow me mrsrazorruddock <U+270C><U+0001F3FC><U+0001F495> https://t.co/BFRv6MCKlI",FALSE,5,NA,2019-01-17 18:36:31,FALSE,NA,"1085969130019270657",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MrsRazorRuddock",1,FALSE,FALSE,NA,NA
"43","Dang @instagram, I see how it is. 

Guess I<U+2019>ll have to keep grinding to earn that blue check. https://t.co/pFq6FMKhui",FALSE,0,NA,2019-01-17 18:36:23,FALSE,NA,"1085969097568018433",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MattBarnthouse",0,FALSE,FALSE,NA,NA
"44","RT @peggy_jaeger: Just right for @instagram https://t.co/Aj2wqcQfxo",FALSE,0,NA,2019-01-17 18:35:57,FALSE,NA,"1085968985160642561",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaloLafleur",1,TRUE,FALSE,NA,NA
"45","@MissAugine @instagram Prends un curly",FALSE,0,"MissAugine",2019-01-17 18:35:54,FALSE,"1085794589473193984","1085968976553885697","2375380146","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jujudelghetto",0,FALSE,FALSE,NA,NA
"46","@kbreuner @CEOleeparsons @musicbizworld @Dittomusic @instagram @cdbaby Haha this is hilarious, I was already gonna<U+2026> https://t.co/lE6Dg1ikA1",FALSE,0,"kbreuner",2019-01-17 18:35:46,TRUE,"1085968446720958464","1085968939539140608","17496444","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArubaRed",0,FALSE,FALSE,NA,NA
"47","@MomO5Tiff @instagram @Twitter Lmao wasn<U+2019>t @Twitter that if you didn<U+2019>t have a profile pic it was an egg?!",FALSE,1,"MomO5Tiff",2019-01-17 18:35:19,FALSE,"1085967739171221504","1085968829749047297","990446647761977344","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KaleighNicksic",0,FALSE,FALSE,NA,NA
"48","@chambieknows @Ethboo @instagram That<U+2019>s not what the notice said. It straight up said <U+201C>u we<U+2019>re trying to be someone<U+2026> https://t.co/WyjRusV5DG",FALSE,0,"chambieknows",2019-01-17 18:35:11,TRUE,"1085967636863676416","1085968796114960390","1010577087810293760","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cjarzyna",0,FALSE,FALSE,NA,NA
"49","RT @DobleSeisEnt: 700k @instagram followers <U+0001F631>

700k @YouTube Views for #Uyomeyo Video and still Trending <U+0001F631>

@TeniEntertainer keeps on risin<U+2026>",FALSE,0,NA,2019-01-17 18:34:51,FALSE,NA,"1085968711952072710",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oluwatobby20",17,TRUE,FALSE,NA,NA
"50","If @instagram could load on my #samsungnote8 that would be great, otherwise i am deleting my account.",FALSE,0,NA,2019-01-17 18:34:26,FALSE,NA,"1085968605018234881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","brianspohan",0,FALSE,FALSE,NA,NA
"51","@CEOleeparsons @ArubaRed @musicbizworld @Dittomusic @instagram @cdbaby That<U+2019>s the way to do it!",FALSE,2,"CEOleeparsons",2019-01-17 18:33:48,FALSE,"1085967390389780481","1085968446720958464","159534345","<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kbreuner",0,FALSE,FALSE,NA,NA
"52","@cmhmetroguy @MarkTaylorNBC4 @instagram Do you want to build your Instagram audience or unfollow them check out thi<U+2026> https://t.co/F6RadBbNi6",FALSE,0,"cmhmetroguy",2019-01-17 18:33:15,TRUE,"1085968123549880320","1085968308099264512","114844739","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hassantosana",0,FALSE,FALSE,NA,NA
"53","@MarkTaylorNBC4 @instagram Well if I bother you that much. Unfollow me. But it<U+2019>s hard to replace my charm.",FALSE,0,"MarkTaylorNBC4",2019-01-17 18:32:31,FALSE,"1085938367039238144","1085968123549880320","19605333","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","cmhmetroguy",0,FALSE,FALSE,NA,NA
"54","RT @EqualVoiceTO: There's no doubt social media has changed the way politicians campaign &amp; communicate w/ constituents. In preparation for<U+2026>",FALSE,0,NA,2019-01-17 18:32:19,FALSE,NA,"1085968074774323201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","maris_emma",2,TRUE,FALSE,NA,NA
"55","@KaleighNicksic @instagram @Twitter Crop the beautiful baby out of your avi and replace with egg? 
<U+0001F602><U+0001F914><U+0001F602>",FALSE,1,"KaleighNicksic",2019-01-17 18:30:59,FALSE,"1085965114170327040","1085967739171221504","1066687670577967105","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MomO5Tiff",0,FALSE,FALSE,NA,NA
"56","RT @pranjalidwived6: what's happening all the fan accounts of @zainimam01 and @rathoreAditi_ are being taken down by Instagram randomly...<U+2026>",FALSE,0,NA,2019-01-17 18:30:56,FALSE,NA,"1085967726139518976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","galaxy_aditi",18,TRUE,FALSE,NA,NA
"57","@instagram Especially on your app",FALSE,0,"instagram",2019-01-17 18:30:55,FALSE,NA,"1085967721232244737","180505807","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SumitTh90810230",0,FALSE,FALSE,NA,NA
"58","Fancy testing your #marketing prowess on a real life brief from @Instagram and be in with the chance of winning an<U+2026> https://t.co/q1wd2fzeQ0",FALSE,0,NA,2019-01-17 18:30:41,TRUE,NA,"1085967663011115008",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","DMATalent",0,FALSE,FALSE,NA,NA
"59","@cjarzyna @Ethboo @instagram they<U+2019>re not getting taken down for impersonation. they<U+2019>re taken down because terms and<U+2026> https://t.co/ef35yIfLg6",FALSE,0,"cjarzyna",2019-01-17 18:30:35,TRUE,"1085619413875867649","1085967636863676416","3301200748","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chambieknows",0,FALSE,FALSE,NA,NA
"60","Oh rlly @instagram https://t.co/a6kjX7LKhL",FALSE,1,NA,2019-01-17 18:30:28,FALSE,NA,"1085967608090935296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Official_Danny_",0,FALSE,FALSE,NA,NA
"61","@instagram I'm not able to login my instagram account... It's showing error!.. Please help me out 
Username- sumit_sumi_25",FALSE,0,"instagram",2019-01-17 18:30:17,FALSE,NA,"1085967560116457472","180505807","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SumitTh90810230",0,FALSE,FALSE,NA,NA
"62","I<U+2019>m not quite understanding the algorithm on @instagram. My account feels stunned",FALSE,0,NA,2019-01-17 18:30:08,FALSE,NA,"1085967522162200576",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Karimdiallo_",0,FALSE,FALSE,NA,NA
"63","There's no doubt social media has changed the way politicians campaign &amp; communicate w/ constituents. In preparatio<U+2026> https://t.co/TZmAUp3UiS",FALSE,2,NA,2019-01-17 18:30:00,TRUE,NA,"1085967491581526016",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","EqualVoiceTO",2,FALSE,FALSE,NA,NA
"64","RT @cjarzyna: I<U+2019>m convinced @instagram doesn<U+2019>t understand the meaning of a fan account. No one is impersonating anyone. Let us support our<U+2026>",FALSE,0,NA,2019-01-17 18:29:45,FALSE,NA,"1085967424850034688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","chambieknows",142,TRUE,FALSE,NA,NA
"65","RT @OCBoysLife: #OCBoysLife @instagram please give us back our account #instagram #facebook @facebook #boymom https://t.co/zRzJ8MPCWz",FALSE,0,NA,2019-01-17 18:29:42,FALSE,NA,"1085967414389624833",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","deweyyatta",1,TRUE,FALSE,NA,NA
"66","@ArubaRed @musicbizworld @Dittomusic @instagram @cdbaby It<U+2019>s ok. Me and @kbreuner will settle this with Tequila",FALSE,1,"ArubaRed",2019-01-17 18:29:36,FALSE,"1085967000562819072","1085967390389780481","30495433","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","CEOleeparsons",0,FALSE,FALSE,NA,NA
"67","#OCBoysLife @instagram please give us back our account #instagram #facebook @facebook #boymom https://t.co/zRzJ8MPCWz",FALSE,2,NA,2019-01-17 18:29:29,FALSE,NA,"1085967360350011392",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","OCBoysLife",1,FALSE,FALSE,NA,NA
"68","RT @OhStormi: I am calling every fanpage to retweet this tweet help support fanpages on Instagram who getting deleted for no reason. @insta<U+2026>",FALSE,0,NA,2019-01-17 18:29:26,FALSE,NA,"1085967347800780800",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","whykingkylie",76,TRUE,FALSE,NA,NA
"69","@instagram hey guys would love it if I could sort my feed by ""equal rotation of people you follow"" vs. ""people you<U+2026> https://t.co/Pi6u5uucZ7",FALSE,0,"instagram",2019-01-17 18:29:21,TRUE,NA,"1085967325189136384","180505807","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","zacharyastraub",0,FALSE,FALSE,NA,NA
"70","@J_D_Landis Words are overrated<U+0001F974>@instagram",FALSE,0,"J_D_Landis",2019-01-17 18:28:40,FALSE,"1085175871030345730","1085967155118641153","743856512","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sidtjack",0,FALSE,FALSE,NA,NA
"71","@alexa_bliss_wwe @instagram Glad it's not just me...but very frustrating <U+0001F644>",FALSE,0,"alexa_bliss_wwe",2019-01-17 18:28:32,FALSE,"1085965163994304512","1085967119689211904","4804342099","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","itsmegantaylor",0,FALSE,FALSE,NA,NA
"72","RT @OCBoysLife: #OCBoysLife #NewProfilePic @instagram please give us back our account #instagram #facebook @facebook #boymom https://t.co/R<U+2026>",FALSE,0,NA,2019-01-17 18:28:31,FALSE,NA,"1085967115088220160",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","deweyyatta",1,TRUE,FALSE,NA,NA
"73","RT @FightIntercept: This @instagram 10 year comparison thing that<U+2019>s gone super viral the past few days is very suspicious. Don<U+2019>t be surpris<U+2026>",FALSE,0,NA,2019-01-17 18:28:19,FALSE,NA,"1085967067679842304",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","robbysir",2,TRUE,FALSE,NA,NA
"74","@levymarkj - just bought my first pair of @Allbirds yesterday - you guys are brilliant at marketing on @instagram a<U+2026> https://t.co/gs6i0vkoZI",FALSE,0,"Levymarkj",2019-01-17 18:28:14,TRUE,NA,"1085967045886234624","322841704","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jasonaverbook",0,FALSE,FALSE,NA,NA
"75","@CEOleeparsons @musicbizworld @Dittomusic @instagram @cdbaby Haha sorry didn<U+2019>t really wanna take it there <U+0001F92D>",FALSE,1,"CEOleeparsons",2019-01-17 18:28:03,FALSE,"1085962986425077761","1085967000562819072","159534345","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArubaRed",0,FALSE,FALSE,NA,NA
"76","RT @pranjalidwived6: what's happening all the fan accounts of @zainimam01 and @rathoreAditi_ are being taken down by Instagram randomly...<U+2026>",FALSE,0,NA,2019-01-17 18:27:58,FALSE,NA,"1085966976206471168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jkambli06",18,TRUE,FALSE,NA,NA
"77","@instagram my account miss_marine_lorphelin with more than 10,000 subscribers was disabled by mistake following a r<U+2026> https://t.co/EeMTI1BrHe",FALSE,0,"instagram",2019-01-17 18:27:41,TRUE,NA,"1085966908283932674","180505807","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Daily_Marine",1,FALSE,FALSE,NA,NA
"78","RT @OpieRadio: Podcast Day!  Episode 74 #OpieRadio - Slut Whisperer
https://t.co/OE4wuPqKcD
Kirill Was Here is a nightlife photographer bas<U+2026>",FALSE,0,NA,2019-01-17 18:27:32,FALSE,NA,"1085966867179679744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","RetroWaveDave",9,TRUE,FALSE,NA,NA
"79","RT @ViratGang: [VIDEO] @AnushkaSharma shared this adorable video of @imVkohli on her @instagram story! <U+263A><U+FE0F> #Virushka #VGVK18FC https://t.co/<U+2026>",FALSE,0,NA,2019-01-17 18:27:23,FALSE,NA,"1085966830022225920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","viratiansoul18",42,TRUE,FALSE,NA,NA
